policyRef,personalityId,family,expression,reviewed,reviewRationale,overrides
PERSONALITY_PROFILE_DIMENSIONS_V1,PERFECTION_EXEMPLARY_MINORITY_WOUND,PERFECTION,EXEMPLARY_MINORITY,true,"EXEMPLARY_MINORITY was reviewed against all twelve PERFECTION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERFECTION_IDEAL_FORM_CONFLICT,PERFECTION,IDEAL_FORM,true,"IDEAL_FORM was reviewed against all twelve PERFECTION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERFECTION_PERFECT_OBEDIENCE_CONFLICT,PERFECTION,PERFECT_OBEDIENCE,true,"PERFECT_OBEDIENCE was reviewed against all twelve PERFECTION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERFECTION_SYMMETRY_PREFERENCE_EXPRESSION,PERFECTION,SYMMETRY_PREFERENCE,true,"SYMMETRY_PREFERENCE was reviewed against all twelve PERFECTION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSEVERANCE_DROUGHT_OR_COLD_ENDURANCE_EXPRESSION,PERSEVERANCE,DROUGHT_OR_COLD_ENDURANCE,true,"DROUGHT_OR_COLD_ENDURANCE was reviewed against all twelve PERSEVERANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSEVERANCE_LABOR_EXPLOITATION_WOUND,PERSEVERANCE,LABOR_EXPLOITATION,true,"LABOR_EXPLOITATION was reviewed against all twelve PERSEVERANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSEVERANCE_METHOD_SWITCHING_EXPRESSION,PERSEVERANCE,METHOD_SWITCHING,true,"METHOD_SWITCHING was reviewed against all twelve PERSEVERANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSEVERANCE_PERSISTENT_PURSUIT_EXPRESSION,PERSEVERANCE,PERSISTENT_PURSUIT,true,"PERSISTENT_PURSUIT was reviewed against all twelve PERSEVERANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSEVERANCE_SUFFERING_AS_PROOF_CONFLICT,PERSEVERANCE,SUFFERING_AS_PROOF,true,"SUFFERING_AS_PROOF was reviewed against all twelve PERSEVERANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSEVERANCE_SURVIVAL_PERSISTENCE_WOUND,PERSEVERANCE,SURVIVAL_PERSISTENCE,true,"SURVIVAL_PERSISTENCE was reviewed against all twelve PERSEVERANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSPECTIVE_GOD_S_EYE_CONFLICT,PERSPECTIVE,GOD_S_EYE,true,"GOD_S_EYE was reviewed against all twelve PERSPECTIVE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSPECTIVE_PERSISTENT_MISREADING_WOUND,PERSPECTIVE,PERSISTENT_MISREADING,true,"PERSISTENT_MISREADING was reviewed against all twelve PERSPECTIVE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PERSPECTIVE_VISUAL_VANTAGE_EXPRESSION,PERSPECTIVE,VISUAL_VANTAGE,true,"VISUAL_VANTAGE was reviewed against all twelve PERSPECTIVE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PLEASURE_BASKING_EXPRESSION,PLEASURE,BASKING,true,"BASKING was reviewed against all twelve PLEASURE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PLEASURE_EXPLORATION_PLEASURE_EXPRESSION,PLEASURE,EXPLORATION_PLEASURE,true,EXPLORATION_PLEASURE was reviewed against all twelve PLEASURE base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PLEASURE_JOY_BRINGER_CONFLICT,PLEASURE,JOY_BRINGER,true,JOY_BRINGER was reviewed against all twelve PLEASURE base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PLEASURE_PLAY_EXPRESSION,PLEASURE,PLAY,true,PLAY was reviewed against all twelve PLEASURE base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PLEASURE_PLEASURE_TABOO_CONFLICT,PLEASURE,PLEASURE_TABOO,true,PLEASURE_TABOO was reviewed against all twelve PLEASURE base dimensions. the expression foregrounds possibility or positive affect. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POSSESSION_CACHE_GUARDING_EXPRESSION,POSSESSION,CACHE_GUARDING,true,"CACHE_GUARDING was reviewed against all twelve POSSESSION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POSSESSION_CULTURAL_PROPERTY_WOUND,POSSESSION,CULTURAL_PROPERTY,true,"CULTURAL_PROPERTY was reviewed against all twelve POSSESSION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POSSESSION_GUARDIAN_VERSUS_OWNER_CONFLICT,POSSESSION,GUARDIAN_VERSUS_OWNER,true,GUARDIAN_VERSUS_OWNER was reviewed against all twelve POSSESSION base dimensions. the expression foregrounds costly action for another. Only material differences are overridden.,"{""motivation"":{""value"":""ALTRUISTIC"",""rationale"":""GUARDIAN_VERSUS_OWNER differs from POSSESSION's base because the expression foregrounds costly action for another; ALTRUISTIC makes that difference operational without changing unrelated fields.""},""collaborativePosture"":{""value"":""HELPFUL"",""rationale"":""GUARDIAN_VERSUS_OWNER differs from POSSESSION's base because the expression foregrounds costly action for another; HELPFUL makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,POSSESSION_HOARD_MASTER_CONFLICT,POSSESSION,HOARD_MASTER,true,HOARD_MASTER was reviewed against all twelve POSSESSION base dimensions. the expression foregrounds exclusive acquisition or self-priority. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POSSESSION_NEST_DECORATION_EXPRESSION,POSSESSION,NEST_DECORATION,true,"NEST_DECORATION was reviewed against all twelve POSSESSION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POWER_CAPTURED_RESOURCE_WOUND,POWER,CAPTURED_RESOURCE,true,"CAPTURED_RESOURCE was reviewed against all twelve POWER base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POWER_COLONIAL_POWER_WOUND,POWER,COLONIAL_POWER,true,"COLONIAL_POWER was reviewed against all twelve POWER base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POWER_PHYSICAL_POWER_EXPRESSION,POWER,PHYSICAL_POWER,true,"PHYSICAL_POWER was reviewed against all twelve POWER base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POWER_REPRODUCTIVE_POWER_EXPRESSION,POWER,REPRODUCTIVE_POWER,true,"REPRODUCTIVE_POWER was reviewed against all twelve POWER base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,POWER_SINGLE_WEAKNESS_CONFLICT,POWER,SINGLE_WEAKNESS,true,"SINGLE_WEAKNESS was reviewed against all twelve POWER base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PROTECTION_GUARDIAN_CURSE_CONFLICT,PROTECTION,GUARDIAN_CURSE,true,GUARDIAN_CURSE was reviewed against all twelve PROTECTION base dimensions. the expression foregrounds costly action for another. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PROTECTION_PROTECTOR_AS_PERPETRATOR_WOUND,PROTECTION,PROTECTOR_AS_PERPETRATOR,true,PROTECTOR_AS_PERPETRATOR was reviewed against all twelve PROTECTION base dimensions. the expression foregrounds costly action for another. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PROTECTION_THREAT_CREATION_CONFLICT,PROTECTION,THREAT_CREATION,true,THREAT_CREATION was reviewed against all twelve PROTECTION base dimensions. the expression foregrounds rapid hostile activation. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PROTECTION_WORLD_SHIELD_CONFLICT,PROTECTION,WORLD_SHIELD,true,WORLD_SHIELD was reviewed against all twelve PROTECTION base dimensions. the expression foregrounds costly action for another. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PROTECTION_YOUNG_SHIELDING_EXPRESSION,PROTECTION,YOUNG_SHIELDING,true,YOUNG_SHIELDING was reviewed against all twelve PROTECTION base dimensions. the expression foregrounds costly action for another. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PURPOSE_DISPOSSESSION_PURPOSE_WOUND,PURPOSE,DISPOSSESSION_PURPOSE,true,"DISPOSSESSION_PURPOSE was reviewed against all twelve PURPOSE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PURPOSE_MIGRATION_PURPOSE_EXPRESSION,PURPOSE,MIGRATION_PURPOSE,true,"MIGRATION_PURPOSE was reviewed against all twelve PURPOSE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,PURPOSE_SUCCESS_DISSOLUTION_CONFLICT,PURPOSE,SUCCESS_DISSOLUTION,true,"SUCCESS_DISSOLUTION was reviewed against all twelve PURPOSE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REACTANCE_HANDLING_REACTANCE_EXPRESSION,REACTANCE,HANDLING_REACTANCE,true,"HANDLING_REACTANCE was reviewed against all twelve REACTANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REACTANCE_OCCUPATION_REACTANCE_WOUND,REACTANCE,OCCUPATION_REACTANCE,true,"OCCUPATION_REACTANCE was reviewed against all twelve REACTANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REACTANCE_REVERSE_COMPULSION_CONFLICT,REACTANCE,REVERSE_COMPULSION,true,"REVERSE_COMPULSION was reviewed against all twelve REACTANCE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RECIPROCITY_CLEANING_MUTUALISM_EXPRESSION,RECIPROCITY,CLEANING_MUTUALISM,true,"CLEANING_MUTUALISM was reviewed against all twelve RECIPROCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RECIPROCITY_EXTRACTIVE_EXCHANGE_WOUND,RECIPROCITY,EXTRACTIVE_EXCHANGE,true,EXTRACTIVE_EXCHANGE was reviewed against all twelve RECIPROCITY base dimensions. the expression foregrounds exclusive acquisition or self-priority. Only material differences are overridden.,"{""motivation"":{""value"":""SELFISH"",""rationale"":""EXTRACTIVE_EXCHANGE differs from RECIPROCITY's base because the expression foregrounds exclusive acquisition or self-priority; SELFISH makes that difference operational without changing unrelated fields.""},""ownershipMode"":{""value"":""SINGLE_ENTITY"",""rationale"":""EXTRACTIVE_EXCHANGE differs from RECIPROCITY's base because the expression foregrounds exclusive acquisition or self-priority; SINGLE_ENTITY makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,RECIPROCITY_FOOD_SHARING_EXPRESSION,RECIPROCITY,FOOD_SHARING,true,FOOD_SHARING was reviewed against all twelve RECIPROCITY base dimensions. the expression materially depends on coordinated participation. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RECIPROCITY_GENEROSITY_WITHOUT_RECEIVING_CONFLICT,RECIPROCITY,GENEROSITY_WITHOUT_RECEIVING,true,"GENEROSITY_WITHOUT_RECEIVING was reviewed against all twelve RECIPROCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RECIPROCITY_GIFT_AS_BINDING_CONFLICT,RECIPROCITY,GIFT_AS_BINDING,true,"GIFT_AS_BINDING was reviewed against all twelve RECIPROCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RECOGNITION_COURTSHIP_DISPLAY_EXPRESSION,RECOGNITION,COURTSHIP_DISPLAY,true,COURTSHIP_DISPLAY was reviewed against all twelve RECOGNITION base dimensions. the expression specifically depends on conspicuous signaling; the expression foregrounds possibility or positive affect. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""OPTIMISTIC"",""rationale"":""COURTSHIP_DISPLAY differs from RECOGNITION's base because the expression foregrounds possibility or positive affect; OPTIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,RECOGNITION_CREDIT_THEFT_WOUND,RECOGNITION,CREDIT_THEFT,true,"CREDIT_THEFT was reviewed against all twelve RECOGNITION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RECOGNITION_MISRECOGNIZED_MONSTER_CONFLICT,RECOGNITION,MISRECOGNIZED_MONSTER,true,"MISRECOGNIZED_MONSTER was reviewed against all twelve RECOGNITION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REPAIR_DESTROYED_INFRASTRUCTURE_WOUND,REPAIR,DESTROYED_INFRASTRUCTURE,true,"DESTROYED_INFRASTRUCTURE was reviewed against all twelve REPAIR base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REPAIR_STRUCTURE_REPAIR_EXPRESSION,REPAIR,STRUCTURE_REPAIR,true,"STRUCTURE_REPAIR was reviewed against all twelve REPAIR base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REPAIR_UNREPAIRABLE_ORIGIN_CONFLICT,REPAIR,UNREPAIRABLE_ORIGIN,true,"UNREPAIRABLE_ORIGIN was reviewed against all twelve REPAIR base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REPUTATION_INHERITED_LEGEND_CONFLICT,REPUTATION,INHERITED_LEGEND,true,"INHERITED_LEGEND was reviewed against all twelve REPUTATION base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,REPUTATION_THREAT_MEMORY_EXPRESSION,REPUTATION,THREAT_MEMORY,true,THREAT_MEMORY was reviewed against all twelve REPUTATION base dimensions. the expression foregrounds rapid hostile activation. Only material differences are overridden.,"{""emotionalTemperature"":{""value"":""IRRITABLE"",""rationale"":""THREAT_MEMORY differs from REPUTATION's base because the expression foregrounds rapid hostile activation; IRRITABLE makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,RESTRAINT_ATTACK_INHIBITION_EXPRESSION,RESTRAINT,ATTACK_INHIBITION,true,"ATTACK_INHIBITION was reviewed against all twelve RESTRAINT base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RESTRAINT_CATASTROPHE_CONTAINED_CONFLICT,RESTRAINT,CATASTROPHE_CONTAINED,true,CATASTROPHE_CONTAINED was reviewed against all twelve RESTRAINT base dimensions. the expression foregrounds affective containment. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RESTRAINT_PUNISHED_EXPRESSION_WOUND,RESTRAINT,PUNISHED_EXPRESSION,true,"PUNISHED_EXPRESSION was reviewed against all twelve RESTRAINT base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RESTRAINT_SCARCITY_RESTRAINT_WOUND,RESTRAINT,SCARCITY_RESTRAINT,true,SCARCITY_RESTRAINT was reviewed against all twelve RESTRAINT base dimensions. the expression foregrounds affective containment; the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""PESSIMISTIC"",""rationale"":""SCARCITY_RESTRAINT differs from RESTRAINT's base because the expression foregrounds expected deprivation or unresolved harm; PESSIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,RISK_LEAP_OR_DIVE_EXPRESSION,RISK,LEAP_OR_DIVE,true,"LEAP_OR_DIVE was reviewed against all twelve RISK base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RISK_OPEN_FORAGING_EXPRESSION,RISK,OPEN_FORAGING,true,"OPEN_FORAGING was reviewed against all twelve RISK base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RISK_PRECARITY_WOUND,RISK,PRECARITY,true,"PRECARITY was reviewed against all twelve RISK base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RISK_PROPHECY_CALCULATION_CONFLICT,RISK,PROPHECY_CALCULATION,true,"PROPHECY_CALCULATION was reviewed against all twelve RISK base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RISK_SOCIAL_RISK_SHARING_EXPRESSION,RISK,SOCIAL_RISK_SHARING,true,"SOCIAL_RISK_SHARING was reviewed against all twelve RISK base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,RISK_UNEQUAL_RISK_WOUND,RISK,UNEQUAL_RISK,true,"UNEQUAL_RISK was reviewed against all twelve RISK base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SCARCITY_CACHE_EXPRESSION,SCARCITY,CACHE,true,"CACHE was reviewed against all twelve SCARCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SCARCITY_LAND_LOSS_SCARCITY,SCARCITY,LAND_LOSS_SCARCITY,true,LAND_LOSS_SCARCITY was reviewed against all twelve SCARCITY base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SCARCITY_LAST_RESOURCE_CONFLICT,SCARCITY,LAST_RESOURCE,true,"LAST_RESOURCE was reviewed against all twelve SCARCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SCARCITY_MEMORY_OF_LACK_CONFLICT,SCARCITY,MEMORY_OF_LACK,true,"MEMORY_OF_LACK was reviewed against all twelve SCARCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SCARCITY_METABOLIC_SLOWING_EXPRESSION,SCARCITY,METABOLIC_SLOWING,true,"METABOLIC_SLOWING was reviewed against all twelve SCARCITY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SECRECY_MASK_WITHIN_MASK_CONFLICT,SECRECY,MASK_WITHIN_MASK,true,MASK_WITHIN_MASK was reviewed against all twelve SECRECY base dimensions. the expression specifically suppresses or conceals signaling; the expression foregrounds separation or singular agency. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SECRECY_PERSECUTION_SECRECY_WOUND,SECRECY,PERSECUTION_SECRECY,true,PERSECUTION_SECRECY was reviewed against all twelve SECRECY base dimensions. the expression foregrounds expected deprivation or unresolved harm. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""PESSIMISTIC"",""rationale"":""PERSECUTION_SECRECY differs from SECRECY's base because the expression foregrounds expected deprivation or unresolved harm; PESSIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,SECRECY_ROUTE_SECRECY_EXPRESSION,SECRECY,ROUTE_SECRECY,true,"ROUTE_SECRECY was reviewed against all twelve SECRECY base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SECRECY_SECRET_INSTITUTION_WOUND,SECRECY,SECRET_INSTITUTION,true,SECRET_INSTITUTION was reviewed against all twelve SECRECY base dimensions. the expression specifically suppresses or conceals signaling. Only material differences are overridden.,{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_KNOWLEDGE_EXTERNALLY_DEFINED_WOUND,SELF_KNOWLEDGE,EXTERNALLY_DEFINED,true,"EXTERNALLY_DEFINED was reviewed against all twelve SELF_KNOWLEDGE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_KNOWLEDGE_GASLIGHTING_WOUND,SELF_KNOWLEDGE,GASLIGHTING,true,"GASLIGHTING was reviewed against all twelve SELF_KNOWLEDGE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_KNOWLEDGE_MIRROR_RECOGNITION_EXPRESSION,SELF_KNOWLEDGE,MIRROR_RECOGNITION,true,"MIRROR_RECOGNITION was reviewed against all twelve SELF_KNOWLEDGE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_KNOWLEDGE_SPLIT_SOUL_CONFLICT,SELF_KNOWLEDGE,SPLIT_SOUL,true,"SPLIT_SOUL was reviewed against all twelve SELF_KNOWLEDGE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_KNOWLEDGE_STATE_AWARENESS_EXPRESSION,SELF_KNOWLEDGE,STATE_AWARENESS,true,"STATE_AWARENESS was reviewed against all twelve SELF_KNOWLEDGE base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_REGARD_FLAW_REVELATION_CONFLICT,SELF_REGARD,FLAW_REVELATION,true,"FLAW_REVELATION was reviewed against all twelve SELF_REGARD base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_REGARD_INVULNERABILITY_DISPLAY_EXPRESSION,SELF_REGARD,INVULNERABILITY_DISPLAY,true,INVULNERABILITY_DISPLAY was reviewed against all twelve SELF_REGARD base dimensions. the expression specifically depends on conspicuous signaling; the expression foregrounds possibility or positive affect. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""OPTIMISTIC"",""rationale"":""INVULNERABILITY_DISPLAY differs from SELF_REGARD's base because the expression foregrounds possibility or positive affect; OPTIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_REGARD_OVERCOMPENSATION_WOUND,SELF_REGARD,OVERCOMPENSATION,true,"OVERCOMPENSATION was reviewed against all twelve SELF_REGARD base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_REGARD_RANK_DISPLAY_EXPRESSION,SELF_REGARD,RANK_DISPLAY,true,RANK_DISPLAY was reviewed against all twelve SELF_REGARD base dimensions. the expression specifically depends on conspicuous signaling; the expression foregrounds possibility or positive affect. Only material differences are overridden.,"{""outlookOrientation"":{""value"":""OPTIMISTIC"",""rationale"":""RANK_DISPLAY differs from SELF_REGARD's base because the expression foregrounds possibility or positive affect; OPTIMISTIC makes that difference operational without changing unrelated fields.""}}"
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_REGARD_SHAME_BOUND_FORM_CONFLICT,SELF_REGARD,SHAME_BOUND_FORM,true,"SHAME_BOUND_FORM was reviewed against all twelve SELF_REGARD base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,SELF_REGARD_UNADVERTISED_ASSURANCE_EXPRESSION,SELF_REGARD,UNADVERTISED_ASSURANCE,true,"UNADVERTISED_ASSURANCE was reviewed against all twelve SELF_REGARD base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STATUS_CASTE_HUMILIATION_WOUND,STATUS,CASTE_HUMILIATION,true,"CASTE_HUMILIATION was reviewed against all twelve STATUS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
PERSONALITY_PROFILE_DIMENSIONS_V1,STATUS_FALLEN_DIVINITY_CONFLICT,STATUS,FALLEN_DIVINITY,true,"FALLEN_DIVINITY was reviewed against all twelve STATUS base dimensions. Its specific wording does not materially reverse a base property, so the family profile remains the most coherent game-semantic resolution.",{}
